# TENUKI translation cache — do not edit manually
# Saved: 2026-04-19T08:39:52.8335200Z  Entries: 49977
不错不错，看来徒儿你近来勤学苦练，武学修为确实大有精进。	ไม่เลวเลย ไม่เลวเลย ดูเหมือนว่าศิษย์ของข้าจะตั้งใจฝึกฝนอย่างหนักในช่วงนี้ การบำเพ็ญวิทยายุทธ์ของเจ้าก้าวหน้าไปมากจริง ๆ
不错不错，这几日风平浪静，无事发生，	ไม่เลว ไม่เลว ช่วงสองสามวันนี้สงบเงียบ ไม่มีเรื่องใดเกิดขึ้น
不错的成果。	ผลงานที่น่าพอใจ
不问苍生问鬼神	ไม่ถามถึงผู้คน แต่ถามถึงเทพปีศาจ
不骄不躁	ไม่หยิ่งไม่ใจร้อน
与	กับ
与一名角色好感达到ZMCZ	ความรู้สึกต่อตัวละครถึงระดับ ZMCZ
与一名角色结为夫妻	แต่งงานกับตัวละครหนึ่ง
与一名角色结义	ผูกมิตรกับตัวละคร
与一名角色结缘	สร้างสายสัมพันธ์กับตัวละคร
与上官梅交友	สร้างมิตรภาพกับซ่างกวนเหมย
与上官梅战斗	ต่อสู้กับซ่างกวนเหมย
与东方榭彗交友	สร้างมิตรภาพกับตงฟางเซี่ยสุ่ย
与严裕革交友	สร้างมิตรภาพกับเหยียนยวี่เกอ
与严裕革切磋	ประลองฝีมือกับเหยียนยวี่เกอ
与乡野村夫何异？	แตกต่างจากชาวบ้านในชนบทตรงไหนเล่า
与云九霄交友	สร้างมิตรภาพกับอวิ๋นจิ่วเซียว
与从磨炎交友	เป็นเพื่อนกับโมเยียน
与仲水交友	สร้างมิตรภาพกับจ้งสุ่ย
与任冷笛战斗	ต่อสู้กับเหรินเหลิ่งตี้
与伊珑战斗	ต่อสู้กับอีหลง
与伏晚宫切磋	ประลองกับฝู่ว่านกง
与余采薇交友	สร้างมิตรภาพกับฉายเวย
与余采薇分享	แบ่งปันกับอวี ไฉเวย
与你切磋比试，以考核你的武功修为是否达标。	เพื่อประลองฝีมือกับเจ้า เพื่อทดสอบว่าวิทยายุทธ์ของเจ้าถึงเกณฑ์หรือไม่
与储曦遥切磋	ประลองฝีมือกับฉู่ซี
与元曲鑫切磋	ประลองฝีมือกับหยวนชวีซิน
与公冶绫切磋	ประลองฝีมือกับกงเหย่หลิง
与公孙毒超交友	สร้างมิตรภาพกับกงซุนตู๋เฉา
与公孙毒超切磋	ประลองฝีมือกับกงซุนตู๋เฉา
与公孙璧集交友	สังสรรค์กับกงซุนปี้
与其他门派进行外交	การทูตกับสำนักอื่น
与况威栋切磋	ประลองฝีมือกับเว่ยต้ง
与冷桐交友	สร้างมิตรภาพกับเหลิ่งถง
与凌振麟交友	สร้างมิตรภาพกับหลิงเจิ้นหลิน
与凤网绝交友	ตัดขาดมิตรภาพกับเฟิ่ง
与凤网绝战斗	ต่อสู้กับเฟิ่ง
与刁画交友	สร้างมิตรภาพกับเตียวฮว่า
与利妍颖切磋	ประลองฝีมือกับลี่เหยียนอิ่ง
与南门刀善切磋	ประลองฝีมือกับดาบแห่งประตูใต้
与南门瓷辉切磋	ประลองฝีมือกับฉือฮุยแห่งประตูใต้
与友帮弟子汇合后，你们进入了此地分舵，开始抵御敌方猛烈的攻势。	หลังจากรวมตัวกับศิษย์ของสหายแล้ว พวกเจ้าก็เข้าสู่สาขาแห่งนี้ และเริ่มต้านทานการโจมตีอันดุเดือดของศัตรู
与叶宇交友	สร้างมิตรภาพกับเย่อวี่
与吕天行交友	สร้างมิตรภาพกับลวี่เทียนสิง
与吕舞阳切磋	ประลองฝีมือกับลวี่อู่หยาง
与吴忧交友	สร้างมิตรภาพกับอู๋ โยว
与咸杨早战斗	ต่อสู้กับเซียนหยาง
与唐嫣然一同前往	ร่วมเดินทางไปกับถังเยียนหราน
与唐嫣然交友	สร้างมิตรภาพกับถังเยียนหราน
与唐离交友	เป็นเพื่อนกับถังหลี
与墨瑶翠切磋	ประลองฝีมือกับโม่เหยาชุ่ย
与夏侯角部交友	สร้างมิตรภาพกับเซี่ยโหวเจี่ยว
与夏侯言梨切磋	ประลองฝีมือกับเซี่ยโหวเหยียนหลี
与奚驱封战斗	ต่อสู้กับซีชวี
与姜婉切磋	ประลองกับเจียงหว่าน
